"","id","host_id","host_acceptance_rate","host_listings_count","host_verifications","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_l30d","first_review","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","p_host_acceptance_rate","n_days_since","flag_days_since","flag_reviews_per_month","flag_number_of_reviews","flag_review_scores_rating","f_neighbourhood_cleansed","f_property_type","price_daily","ln_price","accommodates2","ln_review_scores_rating","n_days_since2","n_days_since3","n_accommodates2","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","f_bathroom","f_number_of_reviews","f_minimum_nights","tv","heating","wifi","coffee_maker","AC","refrigerator","microwave","hot_water","long_term_stay"
"1942",15319640,97609585,25,1,"['email', 'phone']",55.69935,12.54146,6,2,3,1480,5,21,"1",0,27,57,317,"2022-12-30",11,0,"2016-10-04",4.8,"0",1,0.14,25,2278,0,0,0,0,"Nrrebro","Loft",49,3.89182029811063,36,1.56861591791385,5189284,11821188952,36,"0","1","1","2","1","3",1,1,0,1,0,1,0,1,0
"1943",15319858,97611256,100,1,"['email', 'phone']",55.66879,12.54828,2,1,1,750,6,8,"1",0,2,2,2,"2022-12-30",36,0,"2017-01-02",4.64,"1",1,0.49,100,2188,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",25,3.2188758248682,4,1.53471436623816,4787344,10474708672,4,"1","1","1","1","1","3",0,1,1,0,0,1,0,1,0
"1944",15640892,2603245,20,2,"['email', 'phone']",55.6684,12.54977,2,1,1,800,5,45,"1",0,0,0,0,"2022-12-30",8,0,"2017-02-06",5,"0",1,0.11,20,2153,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",27,3.29583686600433,4,1.6094379124341,4635409,9980035577,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,0,1
"1945",14955033,4180762,100,1,"['email', 'phone', 'work_email']",55.69633,12.55472,3,1,1,985,3,1125,"1",2,13,13,13,"2022-12-30",18,0,"2017-05-22",4.94,"1",1,0.26,100,2048,0,0,0,0,"Nrrebro","Condominium",33,3.49650756146648,9,1.59736533119983,4194304,8589934592,9,"1","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"1946",15645653,100681875,100,1,"['email', 'phone']",55.70078,12.5531,2,1,1,620,7,40,"1",0,0,0,0,"2022-12-30",38,0,"2016-10-31",4.84,"0",1,0.51,100,2251,0,0,0,0,"Nrrebro","Condominium",21,3.04452243772342,4,1.57691472072854,5067001,11405819251,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"1947",15658496,87073552,69,1,"['email', 'phone']",55.682494,12.565044,2,1,1,1100,2,365,"1",17,47,77,352,"2022-12-30",6,2,"2022-07-31",4.67,"0",1,1.18,69,152,0,0,0,0,"Indre By","Entire Unit",37,3.61091791264422,4,1.54115907168081,23104,3511808,4,"0","0","0","1","1","2",1,0,1,0,0,1,0,0,1
"1948",15671191,8604224,27,1,"['email', 'phone']",55.65098,12.61069,3,1,2,595,2,14,"1",11,37,67,67,"2022-12-30",12,0,"2017-01-03",4.75,"0",1,0.16,27,2187,0,0,0,0,"Amager Vest","Condominium",20,2.99573227355399,9,1.55814461804655,4782969,10460353203,9,"0","1","1","1","1","2",1,1,1,1,0,1,1,1,0
"1949",15322747,6751394,75,1,"['email', 'phone']",55.67578,12.55005,4,1,1,1400,2,14,"1",0,0,0,0,"2022-12-30",17,0,"2016-10-23",4.88,"0",1,0.23,75,2259,0,0,0,0,"Frederiksberg","Entire Unit",47,3.85014760171006,16,1.58514521986506,5103081,11527859979,16,"0","1","1","1","1","2",1,1,1,0,0,1,1,1,0
"1950",15330698,89176324,100,1,"['email', 'phone', 'work_email']",55.67544,12.59756,2,1,1,960,4,12,"1",0,0,0,0,"2022-12-30",29,0,"2017-08-28",4.55,"0",1,0.45,100,1950,0,0,0,0,"Indre By","Entire Unit",32,3.46573590279973,4,1.51512723296286,3802500,7414875000,4,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,0
"1951",15338091,97781245,NA,2,"['email', 'phone']",55.67662,12.57275,2,1,1,710,2,1125,"1",0,0,0,0,"2022-12-30",25,0,"2017-02-08",4.8,"1",1,0.35,NA,2151,0,0,0,0,"Indre By","Entire Unit",24,3.17805383034795,4,1.56861591791385,4626801,9952248951,4,"0","1","1","1","1","2",1,1,1,1,0,1,0,1,1
"1952",15339309,1325130,67,1,"['email', 'phone']",55.65905,12.6335,4,1,2,685,4,29,"1",0,0,0,0,"2022-12-30",10,0,"2018-07-21",4.9,"0",1,0.18,67,1623,0,0,0,0,"Amager st","Condominium",23,3.13549421592915,16,1.58923520511658,2634129,4275191367,16,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"1953",15676231,101248628,97,2,"['email', 'phone']",55.64223,12.59031,6,1,4,876,30,365,"1",0,0,29,304,"2022-12-30",199,1,"2017-01-04",4.78,"0",2,2.73,97,2186,0,0,0,0,"Amager Vest","Entire Unit",29,3.36729582998647,36,1.56444054650336,4778596,10446010856,36,"1","1","1","1","2","3",1,1,1,1,0,1,1,1,1
"1954",14958609,84628144,100,1,"['email', 'phone']",55.68556,12.48996,2,1,1,700,2,1125,"1",8,9,9,9,"2022-12-30",31,0,"2016-09-18",4.82,"0",1,0.41,100,2294,0,0,0,0,"Vanlse","Entire Unit",23,3.13549421592915,4,1.57277392806251,5262436,12072028184,4,"0","1","1","1","1","2",1,1,1,0,0,0,0,1,1
"1955",15677897,72724310,NA,2,"['email', 'phone']",55.7066,12.53123,2,1,1,599,2,10,"1",0,0,0,0,"2022-12-30",87,0,"2016-11-22",4.83,"0",2,1.17,NA,2229,0,0,0,0,"Bispebjerg","Entire Unit",20,2.99573227355399,4,1.57484646766448,4968441,11074654989,4,"0","1","1","1","2","2",0,1,1,1,0,1,0,1,0
"1956",15341416,11755311,40,1,"['email', 'phone']",55.64599,12.55398,5,1,4,1400,5,1125,"1",0,0,0,0,"2022-12-30",2,0,"2022-07-06",5,"0",1,0.34,40,177,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",47,3.85014760171006,25,1.6094379124341,31329,5545233,25,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"1957",15350654,97912839,25,1,"['email', 'phone']",55.70445,12.57783,2,1,1,500,7,12,"1",0,0,0,0,"2022-12-30",22,0,"2016-10-08",4.7,"0",1,0.29,25,2274,0,0,0,0,"sterbro","Entire Unit",17,2.83321334405622,4,1.54756250871601,5171076,11759026824,4,"0","1","1","1","1","3",0,1,1,0,0,0,0,1,0
"1958",15354363,29921037,95,1,"['email', 'phone']",55.67629,12.57687,3,1,1,929,3,1125,"1",6,20,44,266,"2022-12-30",17,1,"2022-07-01",4.65,"0",1,2.79,95,182,0,0,0,0,"Indre By","Condominium",31,3.43398720448515,9,1.53686721959926,33124,6028568,9,"0","0","1","1","1","3",1,1,1,1,0,1,0,0,1
"1959",15698932,16736667,89,1,"['email', 'phone', 'work_email']",55.65261,12.54842,4,1,2,1156,2,1125,"1",8,21,33,118,"2022-12-30",54,2,"2016-11-28",4.8,"0",1,0.73,89,2223,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",39,3.66356164612965,16,1.56861591791385,4941729,10985463567,16,"0","1","1","1","2","2",1,1,0,0,0,1,1,1,1
"1960",14961826,94202571,NA,1,"['email', 'phone']",55.67108,12.56395,2,1,1,700,3,20,"1",0,0,0,0,"2022-12-30",4,0,"2016-09-15",4.33,"0",1,0.05,NA,2297,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",23,3.13549421592915,4,1.4655675420144,5276209,12119452073,4,"0","1","1","1","1","3",0,1,1,0,0,0,0,1,0
"1961",15732251,17118930,47,1,"['email', 'phone']",55.68246,12.56363,6,1.5,2,2300,1,1125,"1",3,5,5,266,"2022-12-30",64,0,"2016-12-05",5,"0",1,0.87,47,2216,0,0,0,0,"Indre By","Entire Unit",77,4.34380542185368,36,1.6094379124341,4910656,10882013696,36,"0","1","1","1","2","1",1,1,0,1,0,1,1,1,1
"1962",15354464,2092192,NA,1,"['email', 'phone']",55.67273,12.5506,4,1,1,800,4,20,"1",0,0,0,0,"2022-12-30",72,0,"2016-10-31",4.89,"1",1,0.96,NA,2251,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",27,3.29583686600433,16,1.58719230348678,5067001,11405819251,16,"0","1","1","1","2","3",0,1,1,0,0,1,1,1,0
"1963",15367846,24160094,86,1,"['email', 'phone']",55.69767,12.53765,3,1,1,1500,1,10,"1",6,36,66,156,"2022-12-30",4,0,"2022-04-10",5,"0",1,0.45,86,264,0,0,0,0,"Nrrebro","Condominium",50,3.91202300542815,9,1.6094379124341,69696,18399744,9,"0","1","1","1","1","1",1,1,1,0,0,1,0,1,0
"1964",15733085,82011578,100,2,"['email', 'phone', 'work_email']",55.66609,12.59712,4,1,2,750,2,14,"1",0,0,0,0,"2022-12-30",98,1,"2016-12-04",4.96,"0",1,1.33,100,2217,0,0,0,0,"Amager Vest","Entire Unit",25,3.2188758248682,16,1.60140574073684,4915089,10896752313,16,"1","1","1","1","2","2",1,1,1,1,0,1,1,1,0
"1965",14965387,76576467,27,1,"['email', 'phone']",55.6948,12.54386,2,1,1,895,3,1000,"1",0,0,0,0,"2022-12-30",27,0,"2016-10-09",4.84,"0",1,0.36,27,2273,0,0,0,0,"Nrrebro","Entire Unit",30,3.40119738166216,4,1.57691472072854,5166529,11743520417,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"1966",15739918,12563760,100,1,"['email', 'phone']",55.70117,12.58645,4,1,4,950,2,10,"1",0,0,0,0,"2022-12-30",16,1,"2017-08-24",4.93,"0",1,0.25,100,1954,0,0,0,0,"sterbro","Entire Unit",32,3.46573590279973,16,1.5953389880546,3818116,7460598664,16,"0","1","1","1","1","2",1,1,1,0,0,1,1,1,0
"1967",15749298,56587931,NA,2,"['email', 'phone']",55.70569,12.58618,3,1,1,900,3,14,"1",0,0,21,21,"2022-12-30",10,0,"2016-12-31",4.67,"0",1,0.14,NA,2190,0,0,0,0,"sterbro","Entire Unit",30,3.40119738166216,9,1.54115907168081,4796100,10503459000,9,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,0
"1968",15766132,13945744,100,1,"['email', 'phone']",55.70398,12.53399,2,1,1,500,3,1125,"1",0,0,0,0,"2022-12-30",31,0,"2016-11-14",4.87,"1",1,0.42,100,2237,0,0,0,0,"Bispebjerg","Entire Unit",17,2.83321334405622,4,1.5830939370945,5004169,11194326053,4,"0","1","1","1","1","3",0,1,1,1,0,1,1,1,1
"1969",15374416,10395249,83,1,"['email', 'phone']",55.69183,12.53485,3,1,1,824,3,1125,"1",0,0,0,0,"2022-12-30",16,0,"2016-11-13",4.81,"0",1,0.21,83,2238,0,0,0,0,"Frederiksberg","Condominium",27,3.29583686600433,9,1.57069708411767,5008644,11209345272,9,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"1970",15406071,27225353,0,1,"['email', 'phone']",55.66875,12.55655,4,1,2,600,3,8,"1",6,27,46,46,"2022-12-30",11,0,"2017-01-11",4.7,"0",1,0.15,0,2179,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",20,2.99573227355399,16,1.54756250871601,4748041,10345981339,16,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,0
"1971",15000673,7978833,NA,1,"['email', 'phone']",55.70001,12.54703,2,1,1,550,3,30,"1",0,0,0,0,"2022-12-30",1,0,"2017-11-27",0,"0",1,0.02,NA,1859,0,0,0,0,"Nrrebro","Condominium",18,2.89037175789616,4,-Inf,3455881,6424482779,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"1972",15001761,3576079,75,1,"['email', 'phone']",55.68675,12.54828,3,1,1,750,2,1125,"1",0,0,0,0,"2022-12-30",23,0,"2016-10-02",4.91,"0",1,0.3,75,2280,0,0,0,0,"Nrrebro","Condominium",25,3.2188758248682,9,1.59127394180643,5198400,11852352000,9,"0","1","1","1","1","2",1,1,1,1,0,1,1,1,1
"1973",15406577,12419185,67,1,"['email', 'phone']",55.66314,12.55032,4,1,2,700,90,180,"1",29,59,89,91,"2022-12-30",11,0,"2017-08-20",4.91,"0",1,0.17,67,1958,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",23,3.13549421592915,16,1.59127394180643,3833764,7506509912,16,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"1974",15417068,5722101,NA,1,"['email', 'phone']",55.68682,12.55491,4,1,3,1050,4,1125,"1",0,0,0,0,"2022-12-30",25,0,"2017-01-02",4.76,"0",1,0.34,NA,2188,0,0,0,0,"Nrrebro","Loft",35,3.55534806148941,16,1.56024766824333,4787344,10474708672,16,"0","1","1","1","1","3",0,1,1,1,0,1,1,1,1
"1975",15798192,6609096,67,1,"['email', 'phone']",55.68516,12.54192,4,1.5,2,800,2,13,"1",0,0,0,0,"2022-12-30",6,0,"2019-07-10",5,"0",1,0.14,67,1269,0,0,0,0,"Frederiksberg","Condominium",27,3.29583686600433,16,1.6094379124341,1610361,2043548109,16,"0","0","1","1","1","2",1,0,1,0,0,1,1,1,0
"1976",15798229,102213397,75,1,"['email', 'phone']",55.68612,12.54834,3,1,2,950,4,60,"1",0,0,0,0,"2022-12-30",2,0,"2022-07-02",5,"0",1,0.33,75,181,0,0,0,0,"Nrrebro","Condominium",32,3.46573590279973,9,1.6094379124341,32761,5929741,9,"0","1","1","1","1","3",1,0,1,0,0,0,0,1,1
"1977",15425640,15719682,36,1,"['email', 'phone']",55.68479,12.50829,4,1,1,650,2,8,"1",0,0,0,0,"2022-12-30",23,0,"2016-10-19",4.74,"0",1,0.3,36,2263,0,0,0,0,"Frederiksberg","Condominium",22,3.09104245335832,16,1.55603713570699,5121169,11589205447,16,"0","1","1","1","1","2",1,1,1,0,0,0,0,1,0
"1978",15814625,102362692,76,1,"['email', 'phone']",55.67766,12.58344,2,1,1,1400,4,20,"1",27,57,87,87,"2022-12-30",70,0,"2017-04-17",4.9,"0",1,1.01,76,2083,0,0,0,0,"Indre By","Entire Unit",47,3.85014760171006,4,1.58923520511658,4338889,9037905787,4,"1","1","1","1","2","3",1,1,1,0,0,1,0,1,0
"1979",15003908,94645301,17,1,"['email', 'phone']",55.64972,12.52823,2,1,1,800,4,20,"1",27,57,87,362,"2022-12-30",13,0,"2017-07-03",4.69,"0",1,0.19,17,2006,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",27,3.29583686600433,4,1.54543258245819,4024036,8072216216,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,0
"1980",15434230,38988888,82,1,"['email', 'phone']",55.67622,12.54818,5,1,3,1850,3,7,"1",0,0,0,0,"2022-12-30",52,0,"2016-10-25",4.96,"0",1,0.69,82,2257,0,0,0,0,"Frederiksberg","Condominium",62,4.12713438504509,25,1.60140574073684,5094049,11497268593,25,"0","1","1","1","2","3",1,1,1,1,0,1,0,0,0
"1981",15023751,94840477,100,1,"['email', 'phone']",55.6801,12.55317,2,1,1,850,1,2,"1",0,0,0,0,"2022-12-30",9,0,"2016-09-18",4.78,"0",1,0.12,100,2294,0,0,0,0,"Frederiksberg","Entire Unit",28,3.3322045101752,4,1.56444054650336,5262436,12072028184,4,"0","0","1","1","1","1",1,1,1,1,0,1,1,1,0
"1982",15815179,11943135,100,1,"['email', 'phone', 'work_email']",55.66427,12.55474,4,1,2,1500,2,1125,"1",0,0,0,0,"2022-12-30",84,0,"2016-11-14",4.96,"0",1,1.13,100,2237,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",50,3.91202300542815,16,1.60140574073684,5004169,11194326053,16,"1","1","1","1","2","2",1,1,1,1,0,1,0,1,1
"1983",15031666,81280586,60,1,"['email', 'phone']",55.65468,12.53492,2,1,1,533,4,1125,"1",1,1,1,156,"2022-12-30",80,0,"2016-09-25",4.78,"0",1,1.05,60,2287,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",18,2.89037175789616,4,1.56444054650336,5230369,11961853903,4,"0","1","1","1","2","3",1,1,1,1,0,1,1,1,1
"1984",15439738,14758564,100,1,"['email', 'phone']",55.70021,12.55387,2,1,1,614,10,30,"1",0,0,0,0,"2022-12-30",54,0,"2016-10-16",4.92,"1",1,0.71,100,2266,0,0,0,0,"Nrrebro","Entire Unit",20,2.99573227355399,4,1.59330853050422,5134756,11635357096,4,"0","1","1","1","2","3",1,1,1,1,0,1,1,1,1
"1985",15038112,30490751,NA,1,"['email', 'phone']",55.65524,12.59991,2,1,1,600,2,30,"1",0,0,0,0,"2022-12-30",36,0,"2016-10-10",4.61,"0",1,0.48,NA,2272,0,0,0,0,"Amager Vest","Entire Unit",20,2.99573227355399,4,1.52822785700856,5161984,11728027648,4,"0","1","1","1","1","2",0,1,1,0,0,0,0,1,1
"1986",15447580,86848917,44,2,"['email', 'phone']",55.69932,12.53761,3,1,1,550,3,20,"1",0,0,0,0,"2022-12-30",15,0,"2016-11-27",4.73,"0",1,0.2,44,2224,0,0,0,0,"Nrrebro","Condominium",18,2.89037175789616,9,1.55392520250384,4946176,11000295424,9,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,0
"1987",15039944,7247335,75,1,"['email', 'phone', 'work_email']",55.69757,12.58587,6,1,4,903,4,6,"1",0,7,7,7,"2022-12-30",27,0,"2016-10-23",5,"1",1,0.36,75,2259,0,0,0,0,"Indre By","Entire Unit",30,3.40119738166216,36,1.6094379124341,5103081,11527859979,36,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,0
"1988",15448686,9063803,100,1,"['email', 'phone']",55.69133,12.56084,3,1,1,500,2,1125,"1",0,0,0,0,"2022-12-30",17,0,"2016-10-11",4.81,"0",1,0.22,100,2271,0,0,0,0,"Nrrebro","Condominium",17,2.83321334405622,9,1.57069708411767,5157441,11712548511,9,"0","1","1","1","1","2",1,1,1,1,0,1,0,1,1
"1989",15828410,22783131,0,4,"['email', 'phone', 'work_email']",55.71202,12.56724,2,1,1,500,14,1125,"1",0,0,0,0,"2022-12-30",2,0,"2017-05-21",4.5,"0",1,0.03,0,2049,0,0,0,0,"sterbro","Entire Unit",17,2.83321334405622,4,1.50407739677627,4198401,8602523649,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"1990",15045949,95077431,100,1,"['email', 'phone']",55.66193,12.56953,2,1,1,1627,2,60,"1",0,0,29,263,"2022-12-30",40,0,"2016-10-11",5,"0",1,0.53,100,2271,0,0,0,0,"Amager Vest","Condominium",54,3.98898404656427,4,1.6094379124341,5157441,11712548511,4,"0","1","1","1","1","2",1,1,1,1,0,1,0,1,1
"1991",15852193,33996304,100,1,"['phone']",55.69835,12.57744,2,1.5,1,706,3,28,"1",0,0,0,0,"2022-12-30",7,0,"2016-12-01",4.5,"0",1,0.09,100,2220,0,0,0,0,"sterbro","Entire Unit",24,3.17805383034795,4,1.50407739677627,4928400,10941048000,4,"0","1","1","1","1","3",0,1,1,0,0,0,0,1,1
"1992",15852986,34704128,0,2,"['email', 'phone', 'work_email']",55.66749,12.57897,2,1.5,1,850,7,90,"1",29,59,60,60,"2022-12-30",14,0,"2016-11-12",4.46,"0",2,0.19,0,2239,0,0,0,0,"Amager Vest","Entire Unit",28,3.3322045101752,4,1.49514876603197,5013121,11224377919,4,"0","1","1","1","1","3",0,1,1,1,0,1,1,1,1
"1993",15456333,81614459,NA,1,"['email', 'phone']",55.70639,12.57814,4,1,1,599,2,1125,"1",0,0,0,0,"2022-12-30",58,0,"2017-03-19",4.78,"0",1,0.82,NA,2112,0,0,0,0,"sterbro","Entire Unit",20,2.99573227355399,16,1.56444054650336,4460544,9420668928,16,"0","1","1","1","2","2",1,1,1,1,0,1,0,1,1
"1994",15461010,3746553,100,1,"['email', 'phone']",55.66565,12.55112,6,2,3,1314,6,31,"1",0,0,0,0,"2022-12-30",19,0,"2016-11-06",4.95,"0",1,0.25,100,2245,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",44,3.78418963391826,36,1.5993875765806,5040025,11314856125,36,"0","0","1","2","1","3",1,1,1,1,0,1,1,1,1
"1995",15046056,95078168,86,1,"['email', 'phone']",55.64334,12.54811,4,1,3,1000,2,1125,"1",0,0,0,0,"2022-12-30",80,0,"2016-09-14",4.89,"0",1,1.04,86,2298,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",33,3.49650756146648,16,1.58719230348678,5280804,12135287592,16,"1","1","1","1","2","2",1,1,1,0,0,1,1,1,1
"1996",15475547,17543565,100,1,"['email', 'phone']",55.68473,12.57203,3,1,1,2450,2,30,"1",29,59,89,364,"2022-12-30",16,0,"2017-11-26",4.81,"0",1,0.26,100,1860,0,0,0,0,"Indre By","Entire Unit",82,4.40671924726425,9,1.57069708411767,3459600,6434856000,9,"0","1","1","1","1","2",1,1,1,0,0,1,1,1,1
"1997",15056326,25030949,0,1,"['email', 'phone']",55.6809,12.56349,6,1,6,4000,3,7,"1",23,53,83,83,"2022-12-30",1,0,"2018-11-21",0,"0",1,0.02,0,1500,0,0,0,0,"Indre By","Entire Unit",133,4.89034912822175,36,-Inf,2250000,3.375e+09,36,"0","0","1","1","1","3",1,1,1,0,0,0,0,0,0
"1998",15865923,13636828,57,1,"['email', 'phone']",55.68992,12.54429,5,1.5,1,857,1,1125,"1",1,1,1,1,"2022-12-30",37,0,"2016-11-14",4.85,"0",1,0.5,57,2237,0,0,0,0,"Nrrebro","Entire Unit",29,3.36729582998647,25,1.57897870494939,5004169,11194326053,25,"0","1","1","1","1","1",1,1,1,1,0,1,1,1,1
"1999",15089613,13688583,63,2,"['email', 'phone']",55.70924,12.56635,4,1,2,1226,5,30,"1",2,2,2,2,"2022-12-30",15,0,"2016-09-24",4.87,"0",1,0.2,63,2288,0,0,0,0,"sterbro","Entire Unit",41,3.71357206670431,16,1.5830939370945,5234944,11977551872,16,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"2000",15093315,95543813,75,1,"['email', 'phone']",55.70268,12.58539,2,1,1,1500,2,5,"1",28,58,88,363,"2022-12-30",26,0,"2016-09-24",4.81,"0",1,0.34,75,2288,0,0,0,0,"sterbro","Entire Unit",50,3.91202300542815,4,1.57069708411767,5234944,11977551872,4,"0","1","1","1","1","2",1,1,1,1,0,1,1,1,0
"2001",15873086,23372252,14,1,"['email', 'phone']",55.66749,12.51916,2,1,1,700,4,30,"1",7,10,10,187,"2022-12-30",11,0,"2017-06-19",4.9,"0",1,0.16,14,2020,0,0,0,0,"Valby","Entire Unit",23,3.13549421592915,4,1.58923520511658,4080400,8242408000,4,"0","1","1","1","1","3",1,1,0,1,0,1,0,1,1
"2002",15491031,34149768,100,2,"['email', 'phone']",55.70144,12.59096,4,1,2,1349,3,1000,"1",0,2,2,24,"2022-12-30",10,0,"2018-06-23",4.78,"1",1,0.18,100,1651,0,0,0,0,"sterbro","Entire Unit",45,3.80666248977032,16,1.56444054650336,2725801,4500297451,16,"0","1","1","1","1","3",0,1,1,1,0,1,0,0,1
"2003",15108428,6274300,83,1,"['email', 'phone', 'work_email']",55.69105,12.55662,2,1,1,520,2,31,"1",0,0,0,0,"2022-12-30",39,0,"2016-09-25",4.63,"0",1,0.51,83,2287,0,0,0,0,"Nrrebro","Entire Unit",17,2.83321334405622,4,1.53255686809814,5230369,11961853903,4,"1","1","1","1","1","2",1,1,1,0,0,0,0,0,1
"2004",15117256,95799211,NA,1,"['email', 'phone']",55.65589,12.60124,3,1,2,629,7,16,"1",0,0,0,0,"2022-12-30",65,0,"2016-10-09",4.55,"0",1,0.86,NA,2273,0,0,0,0,"Amager Vest","Entire Unit",21,3.04452243772342,9,1.51512723296286,5166529,11743520417,9,"0","1","1","1","2","3",1,1,1,1,0,1,1,1,0
"2005",15119256,15377277,95,2,"['email', 'phone', 'work_email']",55.66959,12.534902,6,1,3,1547,7,28,"1",0,0,4,33,"2022-12-30",2,0,"2021-09-16",5,"0",2,0.13,95,470,0,0,0,0,"Frederiksberg","Entire Unit",52,3.95124371858143,36,1.6094379124341,220900,103823000,36,"1","1","1","1","1","3",1,1,0,1,0,1,0,0,1
"2006",15492522,99490045,100,1,"['email', 'phone']",55.66963,12.58991,3,1,1,1300,3,30,"1",0,0,0,0,"2022-12-30",53,0,"2017-01-02",4.98,"1",1,0.73,100,2188,0,0,0,0,"Indre By","Entire Unit",43,3.76120011569356,9,1.60542989103656,4787344,10474708672,9,"1","1","1","1","2","3",1,1,1,0,0,1,1,1,1
"2007",15906803,265010,92,3,"['email', 'phone']",55.69234,12.55811,2,1,1,1275,2,1125,"1",28,58,88,90,"2022-12-30",75,1,"2017-02-23",4.85,"0",2,1.05,92,2136,0,0,0,0,"Nrrebro","Entire Unit",42,3.73766961828337,4,1.57897870494939,4562496,9745491456,4,"0","1","1","1","2","2",1,1,1,0,0,1,0,1,1
"2008",15914680,97602202,NA,2,"['email', 'phone']",55.70169,12.5408,3,1,1,620,4,14,"1",0,0,0,0,"2022-12-30",5,0,"2016-12-06",4.8,"1",1,0.07,NA,2215,0,0,0,0,"Nrrebro","Entire Unit",21,3.04452243772342,9,1.56861591791385,4906225,10867288375,9,"0","0","1","1","1","3",1,1,1,0,0,1,1,1,0
"2009",15126311,18672421,67,1,"['email', 'phone']",55.69986,12.54368,2,1,1,650,2,10,"1",2,2,18,18,"2022-12-30",50,3,"2016-09-26",4.85,"0",1,0.66,67,2286,0,0,0,0,"Nrrebro","Entire Unit",22,3.09104245335832,4,1.57897870494939,5225796,11946169656,4,"0","1","1","1","1","2",1,1,1,0,0,1,0,1,0
"2010",16239323,475159,33,1,"['email', 'phone']",55.67616,12.5408,3,1,3,2300,2,1125,"1",24,54,84,330,"2022-12-30",7,0,"2017-01-09",4.86,"0",1,0.1,33,2181,0,0,0,0,"Frederiksberg","Entire Unit",77,4.34380542185368,9,1.5810384379124,4756761,10374495741,9,"0","1","1","1","1","2",0,1,1,1,0,1,0,1,1
"2011",15921115,103301118,29,1,"['email', 'phone']",55.69376,12.5137,4,1,4,585,2,1125,"1",7,27,57,57,"2022-12-30",19,0,"2016-11-27",4.95,"0",1,0.26,29,2224,0,0,0,0,"Vanlse","Entire Unit",20,2.99573227355399,16,1.5993875765806,4946176,11000295424,16,"0","1","1","1","1","2",1,1,1,0,0,1,1,1,1
"2012",15494357,22607112,NA,1,"['email', 'phone']",55.67493,12.56728,6,2,3,800,1,30,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,NA,869,1,0,1,1,"Indre By","Entire Unit",27,3.29583686600433,36,1.58719230348678,755161,656234909,36,"0","0","1","2","0","1",1,1,1,0,0,0,0,0,1
"2013",15495079,60882268,NA,1,"['email', 'phone']",55.69199,12.54626,2,1,1,900,2,30,"1",0,0,0,0,"2022-12-30",18,0,"2016-11-13",4.83,"0",1,0.24,NA,2238,0,0,0,0,"Nrrebro","Entire Unit",30,3.40119738166216,4,1.57484646766448,5008644,11209345272,4,"0","1","1","1","1","2",0,1,1,1,0,1,1,1,1
"2014",15506116,14738642,67,1,"['email', 'phone']",55.67566,12.54454,2,1,1,641,5,10,"1",0,0,0,1,"2022-12-30",12,0,"2016-11-14",4.91,"0",1,0.16,67,2237,0,0,0,0,"Frederiksberg","Entire Unit",21,3.04452243772342,4,1.59127394180643,5004169,11194326053,4,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,0
"2015",15516586,41072064,20,1,"['email', 'phone']",55.69886,12.52813,3,1,3,821,2,1125,"1",30,60,90,90,"2022-12-30",18,0,"2018-07-26",5,"0",1,0.33,20,1618,0,0,0,0,"Bispebjerg","Entire Unit",27,3.29583686600433,9,1.6094379124341,2617924,4235801032,9,"0","0","1","1","1","2",1,1,1,0,0,1,1,1,1
